4405,"椽",362,"chuan2","beam/rafters","none"
4406,"侗",362,"dong4/tong2","(ethnic group), ignorant","none"
4407,"滦",361,"luan2","name of a river","none"
4408,"荩",361,"jin4","Arthraxon ciliare/loyal","none"
4409,"泓",361,"hong2","clear/vast and deep","none"
4410,"蚱",361,"zha4","grasshopper","none"
4411,"癜",361,"dian4","erythema/leucoderm","none"
4412,"酯",361,"zhi3","ester","none"
4413,"體",361,"ti3",,"none"
4414,"癸",360,"gui3","10th heavenly stem","none"
4415,"蚜",360,"ya2","aphis","none"
4416,"扪",360,"men2","lay hands on/to cover","none"
4417,"庑",360,"wu3","veranda","none"
4418,"歆",360,"xin1","pleased/moved","none"
4419,"蝮",360,"fu4","venomous snake","none"
4420,"蹶",360,"jue2/jue3","stumble/trample/to kick (as a horse)","none"
4421,"弈",358,"yi4","Chinese chess game","none"
4422,"庋",357,"gui3","a cupboard or pantry to store","none"
4423,"喟",356,"kui4","to sigh","none"
4424,"滂",356,"pang1","rushing (water)","none"
4425,"啕",355,"tao2","wail","none"
4426,"蛎",355,"li4","oyster","none"
4427,"獭",354,"ta3","otter","none"
4428,"槁",354,"gao3","dry/rotten (as wood)","none"
4429,"翊",354,"yi4","assist/ready to fly/respect","none"
4430,"龊",354,"chuo4","dirty/small-minded","none"
4431,"邺",353,"ye4","(surname)/name of ancient district","none"
4432,"莘",353,"shen1/xin1","long/numerous, Asarum sieboldi","none"
4433,"燮",353,"xie4","(surname)/harmony/harmonize","none"
4434,"剁",352,"duo4","chop (meat)","none"
4435,"觐",352,"jin4",,"none"
4436,"铛",352,"cheng1/dang1","frying pan/griddle, clank/clang/sound of metal","none"
4437,"谗",351,"chan2","slander/defame/misrepresent/to speak maliciously","none"
4438,"镍",351,"nie4","nickel","none"
4439,"臃",351,"yong1",,"none"
4440,"墒",350,"shang1",,"none"
4441,"晔",350,"ye4","bright light/to sparkle","none"
4442,"燔",350,"fan2","burn/to roast meat for sacrifice","none"
4443,"嘭",349,"peng1",,"none"
4444,"涿",349,"zhuo1","place name","none"
4445,"醯",349,"xi1","acyl","none"
4446,"箩",348,"luo2","basket","none"
4447,"鄱",347,"po2","name of a lake","none"
4448,"睨",347,"ni4","look askance","none"
4449,"诤",346,"zheng4",,"none"
4450,"坳",346,"ao4","a depression/cavity/hollow","none"
4451,"鹭",346,"lu4","heron","none"
4452,"砷",346,"shen1","arsenic","none"
4453,"唏",345,"xi1","sound of sobbing","none"
4454,"伲",343,"ni4",,"none"
4455,"猬",343,"wei4",,"none"
4456,"琥",343,"hu3","amber","none"
4457,"殁",343,"mo4","to end/to die","none"
4458,"蚩",343,"chi1","(surname)/ignorant/worm","none"
4459,"泾",342,"jing1","name of a river","none"
4460,"缥",341,"piao3/piao1","misty/indistinct","none"
4461,"殓",340,"lian4","prepare body for coffin","none"
4462,"鳅",340,"qiu1","loach","none"
4463,"氰",339,"qing2",,"none"
4464,"诋",339,"di3","defame/to slander","none"
4465,"刍",339,"chu2","(surname)/cut grass/hay/straw/fodder","none"
4466,"芷",339,"zhi3","(plant root used for medicine)","none"
4467,"嶙",339,"lin2","ranges of hills","none"
4468,"逅",339,"hou4","meet unexpectedly","none"
4469,"舫",339,"fang3","2 boats lashed together/large boat","none"
4470,"呓",338,"yi4","talk in sleep","none"
4471,"唰",338,"shua1",,"none"
4472,"茁",337,"zhuo2","increase/sprout","none"
4473,"馑",337,"jin3","time of famine or crop failure","none"
4474,"妫",337,"gui1","(surname)/name of a river","none"
4475,"骧",337,"xiang1","prance (as a horse)","none"
4476,"苷",336,"gan1",,"none"
4477,"擢",336,"zhuo2","pull out/select","none"
4478,"峋",336,"xun2","ranges of hills","none"
4479,"袂",336,"mei4","sleeve of a robe","none"
4480,"懑",335,"men4","melancholy","none"
4481,"蓑",334,"suo1",,"none"
4482,"與",334,"yu3",,"none"
4483,"涞",333,"lai2","brook/ripple","none"
4484,"祉",333,"zhi3","felicity","none"
4485,"踹",333,"chuai4","kick/trample","none"
4486,"掇",331,"duo1",,"none"
4487,"沏",331,"qi1","to steep (tea)","none"
4488,"诳",331,"kuang2","deceive/lies","none"
4489,"噫",331,"yi1","(interj. of approval)/belch","none"
4490,"饽",331,"bo1","cake/biscuit","none"
4491,"饪",330,"ren4","cooked food/cook until well done","none"
4492,"绺",330,"liu3","skein/tuft/lock","none"
4493,"谘",329,"zi1","consult","none"
4494,"飧",328,"sun1","supper","none"
4495,"迳",328,"jing4","way/path/direct/diameter","none"
4496,"铡",327,"zha2","lever-knife","none"
4497,"枞",326,"cong1","abies firma","none"
4498,"熨",325,"yu4/yun4","reconciled/smooth, an iron/to iron","none"
4499,"鋈",324,"wu4","Err:508","none"
4500,"荭",324,"hong2","herb","none"
4501,"赊",323,"she1","buy on credit","none"
4502,"俦",323,"chou2","comrades/friends/companions","none"
4503,"戛",323,"jia2","a lance/standing alone","none"
4504,"湎",322,"mian3","drunk","none"
4505,"幺",322,"yao1",,"none"
4506,"凇",321,"song1",,"none"
4507,"芪",321,"qi2",,"none"
4508,"觯",321,"zhi4","goblet","none"
4509,"龌",321,"wo4","dirty/small-minded","none"
4510,"挞",320,"ta4","flog/rapid","none"
4511,"嬴",320,"ying2","full/profit/win","none"
4512,"苻",320,"fu2","Angelica anomala","none"
4513,"嘁",320,"qi1","whispering sound","none"
4514,"鞯",320,"jian1","saddle blanket","none"
4515,"肽",319,"tai4","peptide","none"
4516,"恸",318,"tong4","grief","none"
4517,"迨",317,"dai4","catch/seize/until","none"
4518,"钰",317,"yu4","hard metals","none"
4519,"儆",316,"jing3","warn/admonish","none"
4520,"觎",315,"yu2","passionately desire","none"
4521,"讫",315,"qi4","finished","none"
4522,"滓",314,"zi3","dregs/sediment","none"
4523,"僮",314,"tong2/zhuang4","boy, name of an ethnic group in Guangxi","none"
4524,"媾",314,"gou4","to marry/to copulate","none"
4525,"龇",314,"zi1","projecting teeth","none"
4526,"胯",313,"kua4","thigh/leg","none"
4527,"涮",313,"shuan4","rinse","none"
4528,"绾",313,"wan3","bind up/string together","none"
4529,"杈",313,"cha1/cha4","fork of a tree/pitchfork, branches of a tree/fork of a tree","none"
4530,"赳",313,"jiu1",,"none"
4531,"斛",313,"hu2","5 pecks (M)","none"
4532,"觥",313,"gong1","big/cup made of horn/horn wine container","none"
4533,"疸",313,"dan3/da","jaundice","none"
4534,"卞",312,"bian4","(surname)/hurried","none"
4535,"愠",312,"yun4","indignant/feel hurt","none"
4536,"拮",311,"jie2","antagonistic/laboring hard/pressed","none"
4537,"庠",311,"xiang2","asylum for the aged/school","none"
4538,"烨",311,"ye4","blaze of fire/glorious","none"
4539,"龢",311,"he2",,"none"
4540,"菠",310,"bo1","spinach","none"
4541,"窈",310,"yao3","deep/quiet and elegant","none"
4542,"罄",309,"qing4","entirely/exhausted/stern","none"
4543,"囤",308,"dun4/tun2","bin for grain, to store/hoard","none"
4544,"弁",308,"bian4","cap","none"
4545,"奘",308,"zang4/zhuang3","great, fat/stout","none"
4546,"咣",308,"guang1",,"none"
4547,"缫",308,"sao1","reel silk from cocoons","none"
4548,"腴",308,"yu2","fat on belly/fertile/rich","none"
4549,"缈",307,"miao3","indistinct","none"
4550,"喵",306,"miao1","meow (onomat. for cat's mewing)","none"
4551,"潢",306,"huang2","dye paper/lake/pond/mount scroll","none"
4552,"遛",306,"liu4/liu2","to stroll/walk a horse/to linger","none"
4553,"柚",306,"you4","pomelo/shaddock","none"
4554,"郏",305,"jia2","name of a district in Henan","none"
4555,"荻",305,"di2","Anaphalis yedoensis","none"
4556,"藜",305,"li2","Chenopodium album","none"
4557,"琨",305,"kun1","(jade)","none"
4558,"镳",304,"biao1","darts/escort/horsebit","none"
4559,"雉",303,"zhi4","ringed pheasant","none"
4560,"橐",302,"tuo2","sack/tube for blowing fire","none"
4561,"陽",302,"yang2",,"none"
4562,"骈",301,"pian2","literary style","none"
4563,"蛉",301,"ling2","sandfly","none"
4564,"艮",301,"gen4","a sign in trigram","none"
4565,"搽",300,"cha2","apply (ointment, powder)/smear/paint on","none"
4566,"濡",300,"ru2","dilatory/to moisten","none"
4567,"寮",300,"liao2","Laos/fellow-official/hut","none"
4568,"柩",300,"jiu4","bier","none"
4569,"佗",299,"tuo2","carry on the back","none"
4570,"啷",299,"lang1",,"none"
4571,"诜",298,"shen1","inform/inquire","none"
4572,"視",298,"shi4",,"none"
4573,"偻",297,"lou2/lv3","hunchback","none"
4574,"夯",296,"hang1/ben4","drive piles","none"
4575,"闱",296,"wei2","door to women's room/gate to palace","none"
4576,"谖",295,"xuan1","Hemerocallis flava/false/forget","none"
4577,"夥",295,"huo3","assistant/partner/many/great/numerous","none"
4578,"枸",295,"gou1/gou3/ju3","Acgle sepiaria, Lycium chinense, Citrus medica","none"
4579,"膑",295,"bin4","kneecap/patella","none"
4580,"虻",295,"meng2","Tabanus trigonus/house fly","none"
4581,"筠",295,"yun2/jun1","skin of bamboo","none"
4582,"埽",294,"sao4","broom/dike","none"
4583,"笞",294,"chi1","to whip with bamboo strips","none"
4584,"臾",294,"yu2","(surname)/a moment/little while","none"
4585,"婀",293,"e1","graceful/willowy/unstable","none"
4586,"珞",292,"luo4","neck-ornament","none"
4587,"粑",292,"ba1","tsamba (food in Tibet)","none"
4588,"怵",291,"chu4","fearful/timid/to fear","none"
4589,"绻",291,"quan3","bound in a league","none"
4590,"殒",291,"yun3","perish/die","none"
4591,"觊",291,"ji4","covet/long for","none"
4592,"崂",291,"lao2","name of a mountain in Shandong","none"
4593,"颧",290,"quan2","cheek bones","none"
4594,"嗑",290,"ke4/ke1","to crack (seeds) with front teeth","none"
4595,"榛",290,"zhen1","hazel tree/Corylus heterophylla","none"
4596,"昱",290,"yu4","bright light","none"
4597,"蜴",289,"yi4","chameleon/Eumeces latiscutatus","none"
4598,"鳝",289,"shan4","Chinese yellow eel","none"
4599,"噙",288,"qin2","hold in the mouth","none"
4600,"淼",288,"miao3","a flood/infinity","none"
4601,"矾",287,"fan2","alum","none"
4602,"硼",287,"peng2","boron","none"
4603,"囿",287,"you4","park/to limit/be limited to","none"
4604,"泅",286,"qiu2","submerge/swim under water","none"
4605,"邂",286,"xie4","meet unexpectedly","none"
4606,"钜",286,"ju4","great/hard iron","none"
4607,"蠹",286,"du4","bookworm/Lepisma saccharina","none"
4608,"垩",285,"e4","to whitewash/to plaster","none"
4609,"乩",283,"ji1","to divine","none"
4610,"嗝",283,"ge2","hiccup/belch","none"
4611,"淦",283,"gan4","name of a river","none"
4612,"樽",282,"zun1","goblet/bottle/wine-jar","none"
4613,"诮",280,"qiao4","ridicule/to blame","none"
4614,"揆",279,"kui2","consider/estimate","none"
4615,"啐",279,"cui4","sip/spit","none"
4616,"淅",279,"xi1","sound of rain/sleet etc.","none"
4617,"榉",279,"ju3","Zeikowa acuminata","none"
4618,"馗",278,"kui2","cheekbone/crossroads/high","none"
4619,"辔",278,"pei4","bridle/reins","none"
4620,"暹",278,"xian1","Siam","none"
4621,"骛",278,"wu4","fast/greedy/run rapidly","none"
4622,"鱿",278,"you2","cuttlefish","none"
4623,"苫",277,"shan1","straw mat/thatch","none"
4624,"犷",277,"guang3",,"none"
4625,"獠",277,"liao2","fierce/hunt/name of a tribe","none"
4626,"詈",277,"li4","curse/scold","none"
4627,"竦",277,"song3","horrified/incite/raise","none"
4628,"篙",276,"gao1","pole for punting boats","none"
4629,"诨",276,"hun4","jest/nickname","none"
4630,"铰",275,"jiao3","scissors/to cut (with scissors)","none"
4631,"馄",275,"hun2","Chinese ravioli","none"
4632,"蜚",275,"fei3/fei1","gad-fly","none"
4633,"峒",275,"tong2/dong4","name of a mountain","none"
4634,"滢",275,"ying2","clear/limpid (of water)","none"
4635,"琬",274,"wan3","ensign of royalty","none"
4636,"靓",274,"jing4/liang4","make up (face)","none"
4637,"狻",273,"suan1","(mythical animal)","none"
4638,"璨",273,"can4","gem/luster of gem","none"
4639,"犟",273,"jiang4",,"none"
4640,"鸬",272,"lu2","fishing cormorant","none"
4641,"螨",272,"man3",,"none"
4642,"芩",271,"qin2","Phragmites japonica","none"
4643,"嘹",271,"liao2","clear sound/cry (of cranes etc.)","none"
4644,"锟",271,"kun1","steel sword","none"
4645,"蜇",271,"zhe1/zhe2","to sting, jellyfish","none"
4646,"洹",270,"huan2","name of a river","none"
4647,"栉",270,"zhi4",,"none"
4648,"俪",269,"li4","husband and wife","none"
4649,"钍",269,"tu3","thorium","none"
4650,"锨",268,"xian1",,"none"
4651,"瑁",268,"mao4","(jade)","none"
4652,"壹",267,"yi1","one (alternate form of 一 used on checks)","none"
4653,"痿",267,"wei3","atrophy","none"
4654,"竑",267,"hong2",,"none"
4655,"粕",266,"po4","grains in distilled liquor","none"
4656,"犄",266,"ji1","ox-horns/wing of an army","none"
4657,"瘙",266,"sao4",,"none"
4658,"饯",265,"jian4","farewell dinner/preserves","none"
4659,"抟",265,"tuan2","roll round with hand","none"
4660,"衲",265,"na4","cassock/to line","none"
4661,"踮",264,"dian3","tip toe","none"
4662,"龅",264,"pao2/bao1","projecting teeth","none"
4663,"愎",262,"bi4","perverse/obstinate","none"
4664,"馥",262,"fu4",,"none"
4665,"梏",261,"gu4","braces (med.)/fetters/manacles","none"
4666,"讣",260,"fu4","obituary notice","none"
4667,"邝",260,"kuang4","(surname)","none"
4668,"艿",260,"nai3",,"none"
4669,"趺",260,"fu1","instep/tarsus","none"
4670,"鲟",260,"xun2","acipenser sp./sturgeon","none"
4671,"剜",259,"wan1","scoop out","none"
4672,"绉",259,"zhou4","crepe/wrinkle","none"
4673,"罅",259,"xia4","crack/grudge","none"
4674,"笥",259,"si4","hamper/trunk","none"
4675,"衩",258,"cha3/cha4","open seam of a garment/shorts/panties, slit on either side of robe","none"
4676,"姣",257,"jiao1","(surname)/cunning/pretty","none"
4677,"斫",257,"zhuo2","chop/carve wood","none"
4678,"鹗",257,"e4","fish eagle/fish hawk/osprey","none"
4679,"腎",257,"shen4",,"none"
4680,"爻",256,"yao2","lines on a trigram","none"
4681,"猕",256,"mi2","macaque","none"
4682,"晗",256,"han2",,"none"
4683,"铩",256,"sha1","spear","none"
4684,"窕",256,"tiao3","quiet and elegant","none"
4685,"仨",255,"sa1","three (of)","none"
4686,"搡",255,"sang3","push back/push over","none"
4687,"崴",255,"wei1/wai3","high, lofty/precipitous","none"
4688,"酢",255,"zuo4","toast to host by guest","none"
4689,"檄",254,"xi2","dispatch/order","none"
4690,"佞",254,"ning4","eloquent/talent","none"
4691,"孑",254,"jie2","alone/mosquito larvae/small","none"
4692,"璀",254,"cui3","luster of gems","none"
4693,"岷",253,"min2","name of a river in Sichuan","none"
4694,"舛",253,"chuan3","mistaken/erroneous/contradictory","none"
4695,"邕",253,"yong1","harmonious","none"
4696,"闿",253,"kai3",,"none"
4697,"铂",252,"bo2","platinum","none"
4698,"霁",252,"ji4","sky clearing up","none"
4699,"犒",251,"kao4","give a bonus to","none"
4700,"馏",250,"liu4/liu2","reheat by steaming","none"
4701,"阈",250,"yu4","threshold","none"
4702,"麋",250,"mi2","(surname)/moose/river bank","none"
4703,"麒",250,"qi2","mythical unicorn","none"
4704,"苁",249,"cong1","Boschniakia glabra","none"
4705,"摁",249,"en4","to press (with finger)","none"
4706,"涔",249,"cen2","overflow/rainwater/tearful","none"
4707,"宥",249,"you4","forgive/help/profound","none"
4708,"妍",249,"yan2","beautiful","none"
4709,"铤",249,"ding4/ting3","ingot, big arrow/walk fast","none"
4710,"锷",249,"e4","blade edge/sharp","none"
4711,"嗲",248,"dia3",,"none"
4712,"恽",248,"yun4","(surname)","none"
4713,"麂",248,"ji3","Moschus chinensis","none"
4714,"赝",247,"yan4","FALSE","none"
4715,"胛",247,"jia3","shoulder blade","none"
4716,"哂",246,"shen3","smile","none"
4717,"撷",245,"xie2","collect","none"
4718,"呶",245,"nao2","clamor","none"
4719,"噘",245,"jue1","pout","none"
4720,"懔",245,"lin3","fear","none"
4721,"栎",245,"li4","oak/Quercus serrata","none"
4722,"桎",245,"zhi4","fetters","none"
4723,"霰",245,"xian4","sleet","none"
4724,"飨",245,"xiang3","offer or enjoy sacrifice","none"
4725,"揄",244,"yu2","draw out/let hanging","none"
4726,"噔",244,"deng1",,"none"
4727,"娣",244,"di4","wife of a younger brother","none"
4728,"薏",243,"yi4","Coix lacryma","none"
4729,"忝",243,"tian3","to shame","none"
4730,"咤",243,"zha4",,"none"
4731,"嗵",242,"tong1",,"none"
4732,"迤",242,"yi2/yi3","winding, extending to","none"
4733,"贲",242,"ben1/bi4","energetic, bright","none"
4734,"胪",242,"lu2","belly/skin/to state","none"
4735,"鍪",242,"mou2","iron pot/metal cap","none"
4736,"泸",242,"lu2","name of a river/place name","none"
4737,"蔫",241,"nian1","fade/wither","none"
4738,"刈",241,"yi4","mow","none"
4739,"僖",241,"xi1","(surname)/cautious/merry/joyful","none"
4740,"咿",241,"yi1","(onomat.)","none"
4741,"鹌",241,"an1","quail","none"
4742,"嗪",240,"qin2",,"none"
4743,"茏",239,"long2","Polygonum posumbu","none"
4744,"茯",239,"fu2","Pachyma cocos/china root","none"
4745,"岫",239,"xiu4","cave/mountain peak","none"
4746,"嵘",239,"rong2","lofty","none"
4747,"轱",239,"gu1",,"none"
4748,"怼",239,"dui4","dislike/hate","none"
4749,"铨",239,"quan2","estimate/select","none"
4750,"昕",237,"xin1","dawn","none"
4751,"郢",236,"ying3","name of an ancient city","none"
4752,"咩",236,"mie1","the bleating of sheep","none"
4753,"馊",236,"sou1","rancid/soured (as food)","none"
4754,"髡",236,"kun1","make the head bald","none"
4755,"澧",236,"li3","(surname)/name of a river","none"
4756,"苣",235,"ju4","(lettuce)","none"
4757,"濯",235,"zhuo2","rinse/to cleanse","none"
4758,"盥",235,"guan4","wash (especially hands)","none"
4759,"囡",234,"nan1","one's daughter/to filch/to secrete","none"
4760,"砺",234,"li4","grind/sandstone","none"
4761,"佘",233,"she2","(surname)","none"
4762,"谶",233,"chen4","prophecy/omen","none"
4763,"弑",233,"shi4","murder a superior","none"
4764,"楂",233,"cha2/zha1","fell trees/raft/to hew, Chinese quince/hawthorn","none"
4765,"翦",233,"jian3","cut with scissors/scissors","none"
4766,"怩",232,"ni2","shy, timid, bashful/look ashame","none"
4767,"蠼",232,"qu2",,"none"
4768,"霏",232,"fei1","fall of snow","none"
4769,"楹",232,"ying2","pillar","none"
4770,"讴",231,"ou1","sing ballads/songs","none"
4771,"锲",231,"qie4","cut/to carve","none"
4772,"慵",230,"yong1","careless","none"
4773,"胝",230,"zhi1","callous","none"
4774,"砭",230,"bian1","a stone probe/acupuncture","none"
4775,"潍",229,"wei2","name of a river","none"
4776,"杵",229,"chu3","pestle/to poke","none"
4777,"樾",229,"yue4","shade of trees","none"
4778,"帼",228,"guo2","cap worn by women/feminine","none"
4779,"碣",228,"jie2","stone tablet","none"
4780,"诌",227,"zou1/zhou1","make up (a story)","none"
4781,"徕",227,"lai2","to come","none"
4782,"胴",227,"dong4","large intestine/torso","none"
4783,"钴",227,"gu3","cobalt","none"
4784,"裟",227,"sha1","Buddhist monk's robe","none"
4785,"啶",227,"ding4","Err:508","none"
4786,"铣",226,"xian3/xi3","shining metal","none"
4787,"铱",226,"yi1","iridium","none"
4788,"楫",226,"ji2","oar/to row","none"
4789,"赭",226,"zhe3","ocher","none"
4790,"碛",225,"qi4","moraine/rocks in shallow water","none"
